airline,source_city,departure_time,stops,arrival_time,destination_city,classy,duration,days_left,price
Air_India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,32,5231
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,10,13411
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,27.17,30,6231
Vistara,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,18,4496
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.75,40,6296
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,11.58,14,18765
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,45,4230
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,11,11730
Vistara,Delhi,Morning,one,Morning,Mumbai,Economy,24.17,1,12150
SpiceJet,Delhi,Evening,one,Night,Mumbai,Economy,4.5,39,3371
Air_India,Delhi,Night,one,Morning,Mumbai,Economy,10.33,22,6050
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,10,11326
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,37,2700
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,33,2700
GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,30,4020
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.75,32,4019
Vistara,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,20,5227
Vistara,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,2,7425
Indigo,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,22,4500
GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,7.0,33,4508
Indigo,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,30,2410
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,46,6296
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,12.5,19,4496
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,7.25,39,4020
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,36,2476
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,29,4205
SpiceJet,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.33,47,6031
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,36,4230
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,11,9000
SpiceJet,Delhi,Morning,one,Morning,Bangalore,Economy,23.92,30,8947
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,10.5,19,3587
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,37,2410
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,1,17400
AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,22,2409
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,12.58,20,5227
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,21,6296
SpiceJet,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,46,7792
SpiceJet,Delhi,Evening,one,Night,Mumbai,Economy,4.5,19,3519
Air_India,Delhi,Afternoon,one,Evening,Bangalore,Economy,26.42,1,12150
Vistara,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,15,2700
Indigo,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,25,2410
AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,42,3102
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,10.42,25,3546
Air_India,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,36,4007
Air_India,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,38,6045
Vistara,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,37,4501
Indigo,Delhi,Morning,one,Night,Bangalore,Economy,9.75,34,4007
Vistara,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,18,12150
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,5,7423
Air_India,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,11,12150
Vistara,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,35,4272
AirAsia,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,22,3090
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,32,6919
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,46,3357
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,11,5955
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,38,6134
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,43,5026
Indigo,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,33,2410
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,18,5702
SpiceJet,Delhi,Evening,one,Night,Mumbai,Economy,4.5,30,3371
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,5,10680
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,23,4019
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,37,4161
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,10.92,24,5220
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,11.42,37,4496
Air_India,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,8,12990
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,35,4967
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.5,40,6008
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,33,4007
GO_FIRST,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,17,4020
Air_India,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.0,20,9727
Air_India,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.58,17,4030
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,25,7469
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,14,5955
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,35,4337
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,8.25,43,3569
SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,11,7425
Air_India,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,44,5360
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0,43,2410
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,46,4007
GO_FIRST,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,41,4501
Air_India,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,41,4939
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,31,3090
GO_FIRST,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,34,3330
Indigo,Delhi,Night,one,Morning,Bangalore,Economy,9.75,14,8265
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,6,10680
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,35,3090
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,16,4867
GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,30,5610
GO_FIRST,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,12,8869
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,48,3357
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,3,5955
Vistara,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
Vistara,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,28,4896
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,16,3100
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,14,5954
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,19,3090
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,18,3568
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,4.75,11,7424
Air_India,Delhi,Morning,one,Night,Mumbai,Economy,14.17,40,3831
Air_India,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,21,4230
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,36,9479
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.33,3,12623
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,10,10575
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,10,5955
GO_FIRST,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.08,24,4020
SpiceJet,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,9,10233
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,6,5953
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.0,46,7575
Vistara,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,8,9840
Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,6,10680
Vistara,Delhi,Night,zero,Night,Bangalore,Economy,2.67,28,4501
AirAsia,Delhi,Evening,two_or_more,Night,Bangalore,Economy,7.0,37,3090
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.42,45,6832
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,37,4979
Air_India,Delhi,Morning,one,Night,Mumbai,Economy,14.17,19,4881
Air_India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,31,3501
SpiceJet,Delhi,Evening,zero,Evening,Bangalore,Economy,3.17,46,4500
Air_India,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,10,10470
Air_India,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,8,12150
Air_India,Delhi,Morning,one,Early_Morning,Mumbai,Economy,21.42,49,3831
Vistara,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,18,4501
Vistara,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,25,4501
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,9,19238
GO_FIRST,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,45,2410
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,28,3090
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,30,3357
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,5955
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,6.92,2,20025
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,10.92,32,4469
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,11.0,4,7423
GO_FIRST,Delhi,Night,one,Morning,Mumbai,Economy,11.83,39,6089
Indigo,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,26,4500
Indigo,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,30,4500
Air_India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,4,24540
Air_India,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.92,7,11520
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,30,2410
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.58,38,4020
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,39,6219
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,44,4496
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,36,2410
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,23,6296
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,35,4020
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.83,12,12045
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,7.33,35,6296
Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,36,6883
GO_FIRST,Delhi,Night,one,Early_Morning,Bangalore,Economy,9.17,43,4020
Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.75,36,4469
Air_India,Delhi,Night,one,Morning,Mumbai,Economy,10.33,29,6050
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.17,38,6611
Air_India,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,8,12990
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,34,4469
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,43,4496
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,13,11179
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,10,16210
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,40,3357
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,5.08,32,4896
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,35,3357
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,34,4896
Vistara,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,15,3357
Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,26,4230
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,48,2410
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42,32,5241
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,24,4793
AirAsia,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,16,4499
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,36,2410
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,6.08,10,11415
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,27.75,13,12222
AirAsia,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,14,5949
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,14.08,1,13515
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,6.08,25,4896
AirAsia,Delhi,Evening,one,Morning,Bangalore,Economy,12.67,33,3090
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,28,2410
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,9,16455
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,3,5955
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,2.17,42,2476
Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,40,4500
Indigo,Delhi,Evening,one,Night,Bangalore,Economy,6.5,23,3996
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.92,5,10680
Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,38,4230
Vistara,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,42,4272
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,32,5806
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,43,2410
GO_FIRST,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,19,2410
Indigo,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,21,4740
AirAsia,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,28,4499
SpiceJet,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,43,3371
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.25,9,16770
GO_FIRST,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.08,28,4020
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,40,2568
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,44,4496
GO_FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,25,2410
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,6.0,37,7575
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,32,3100
Indigo,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.58,49,3587
Air_India,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,43,2476
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,41,4496
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,24,3662
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,28.17,1,14093
AirAsia,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,12.0,18,5220
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,31,4230
AirAsia,Delhi,Evening,two_or_more,Late_Night,Bangalore,Economy,8.75,40,3090
Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,32,2700
Vistara,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,25,4272
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,12.17,16,6296
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.17,13,13411
Indigo,Delhi,Late_Night,one,Morning,Bangalore,Economy,6.67,25,3354
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,27,2410
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,23,6611
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,31,2568
Air_India,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.08,48,3855
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,10.42,35,3546
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,38,3310
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,9,14880
SpiceJet,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,11,7530
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,46,4152
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,12.5,40,3621
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,40,3855
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,36,3488
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,23,5355
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,11,5955
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,1,14985
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,11,14250
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,6,5955
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,35,3587
Vistara,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,8,28058
Vistara,Delhi,Night,one,Evening,Bangalore,Economy,22.92,18,3357
GO_FIRST,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.5,48,6315
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,12,5955
Indigo,Delhi,Night,one,Morning,Bangalore,Economy,8.75,44,3127
GO_FIRST,Delhi,Morning,one,Night,Mumbai,Economy,9.33,49,8007
Air_India,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.92,41,5231
AirAsia,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,19,2409
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,17.0,3,20445
Air_India,Delhi,Morning,one,Night,Mumbai,Economy,11.58,26,6181
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,8.42,47,4007
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,22,2410
SpiceJet,Delhi,Morning,one,Morning,Bangalore,Economy,23.92,37,8421
SpiceJet,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,35,4152
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,5,10680
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.25,30,5507
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,25,4496
GO_FIRST,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,21,5954
Air_India,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,21,5281
SpiceJet,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,3,8054
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,7.25,49,2410
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5953
Air_India,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.17,23,6344
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,11.42,2,17873
Indigo,Delhi,Night,one,Late_Night,Bangalore,Economy,5.25,45,3587
Vistara,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,48,5496
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,18,2700
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,9,10838
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,36,4896
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,38,2790
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,2,5955
GO_FIRST,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,32,2410
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,19,5761
GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,25,5610
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,37,2410
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,31,4691
GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,30,5610
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,26,4230
Air_India,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,29,4007
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,36,4168
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,25,3253
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,11,12780
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,22,5954
Air_India,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67,16,7384
Air_India,Delhi,Evening,one,Afternoon,Bangalore,Economy,19.67,4,11520
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,30,10609
Air_India,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,39,4427
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,11.17,21,4496
Air_India,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,7,12215
Indigo,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,48,3570
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,5,5955
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,15,3253
Vistara,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,10,9945
Indigo,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,48,4500
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,30,3001
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,27,3100
Indigo,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.75,48,3553
GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,9.17,18,4020
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,29,4496
Air_India,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.92,47,4230
AirAsia,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,41,3090
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,2.0,6,6060
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,39,5355
AirAsia,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,26,3090
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,13,13411
Air_India,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,29,4007
Indigo,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,1,15720
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,36,2410
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,29.67,12,12401
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,43,6470
Air_India,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,7,5955
AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,43,4867
Vistara,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,34,2700
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,12.08,30,4896
GO_FIRST,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,6,7424
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,36,11932
AirAsia,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,33,4499
SpiceJet,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,28,5619
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,21,6296
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,27.75,23,6181
Air_India,Delhi,Afternoon,one,Night,Bangalore,Economy,8.67,25,10462
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.25,40,3357
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,10.42,24,3546
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,30,3127
Air_India,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,35,2476
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,28,2463
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,24,5786
AirAsia,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,11.58,33,3569
Indigo,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,41,4500
Vistara,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,33.17,7,12401
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,8.25,20,13411
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,12.08,35,4896
Air_India,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,9,9630
GO_FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,20,5323
Air_India,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,8,14670
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,25,8805
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,14,10680
GO_FIRST,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,37,2410
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,12.08,18,4896
GO_FIRST,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,49,2410
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,21,4205
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,27.17,23,5810
Indigo,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,22,3657
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,29,3671
Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,16,4500
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12,5955
Vistara,Delhi,Afternoon,two_or_more,Morning,Bangalore,Economy,19.17,13,12847
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.17,37,6296
Vistara,Delhi,Night,one,Evening,Bangalore,Economy,22.92,38,3987
